referencing_db,referencing_entity_name,referencing_description,referencing_minor_id,referencing_class_desc,referenced_server_name,referenced_database_name,referenced_schema_name,referenced_entity_name,referenced_column_name,is_caller_dependent,is_ambiguous
BI,DPS_ItemMovement_PCLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTJOURNALTABLE,(n/a),0,0
BI,DPS_ItemMovement_PCLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTSETTLEMENT,(n/a),0,0
BI,DPS_ItemMovement_PCLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLE,(n/a),0,0
BI,DPS_ItemMovement_PCLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLEMODULE,(n/a),0,0
BI,DPS_ItemMovement_PCLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventTrans,(n/a),0,0
BI,DPS_ItemMovement_PCLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTRANSORIGIN,(n/a),0,0
BI,DPS_OnHandLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTITEMGROUPITEM,(n/a),0,0
BI,DPS_OnHandLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTLOCATION,(n/a),0,0
BI,DPS_OnHandLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventSite,(n/a),0,0
BI,DPS_OnHandLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLE,(n/a),0,0
BI,DPS_OnHandLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLEMODULE,(n/a),0,0
BI,DPS_ItemMovement_DSLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTDIM,(n/a),0,0
BI,DPS_ItemMovement_DSLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTITEMGROUPITEM,(n/a),0,0
BI,DPS_ItemMovement_DSLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTJOURNALTABLE,(n/a),0,0
BI,DPS_ItemMovement_DSLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTSETTLEMENT,(n/a),0,0
BI,DPS_ItemMovement_DSLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLE,(n/a),0,0
BI,DPS_ItemMovement_DSLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLEMODULE,(n/a),0,0
BI,DPS_ItemMovement_DSLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTRANS,(n/a),0,0
BI,DPS_ItemMovement_DSLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTRANSORIGIN,(n/a),0,0
BI,PR_LOAD_zPRD_SalesForPlantBalancing,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SALESLINE,(n/a),0,0
BI,PR_LOAD_zPRD_SalesForPlantBalancing,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SALESTABLE,(n/a),0,0
BI,/_Master/PRD-OPS-23 Tickets Per Admin__DS_Details,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustInvoiceJour,(n/a),0,0
BI,/_Master/PRD-OPS-23 Tickets Per Admin__DS_Details,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustInvoiceTrans,(n/a),0,0
BI,/_Master/PRD-OPS-23 Tickets Per Admin__DS_Details,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTable,(n/a),0,0
BI,/_Master/PRD-OPS-23 Tickets Per Admin__DS_Details,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VirtualDataAreaList,(n/a),0,0
BI,/_Master/PRD-OPS-23 Tickets Per Admin__EDIType,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESEdiMarketPlaces,(n/a),0,0
BI,/Report Parts/Admin Temp/OS-PJ-XX Equipment Summary PL DEC__UnitIDs,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTDIM,(n/a),0,0
BI,/_Master/DS-INV-19 Production Chemicals AP Freight__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,TaxTrans,(n/a),0,0
BI,PR_LOAD_BI_GeoScout_Coordinate_LookUp,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJTABLE,(n/a),0,0
BI,PR_LOAD_BI_GeoScout_Coordinate_LookUp,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESUWITABLE,(n/a),0,0
BI,/_Master/CORP-FA-02 Asset Register__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ASSETBOOK,(n/a),0,0
BI,/_Master/PRD-OPS-26 Customer Vendor and Trucking List__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VIRTUALDATAAREALIST,(n/a),0,0
BI,/_Master/PRD-OPS-26 Customer Vendor and Trucking List__DataSet2,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VIRTUALDATAAREALIST,(n/a),0,0
BI,/_Master/PRD-OPS-26 Customer Vendor and Trucking List__DataSet3,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DATAAREA,(n/a),0,0
BI,/_Master/PRD-OPS-26 Customer Vendor and Trucking List__DataSet3,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,/_Master/PRD-OPS-26 Customer Vendor and Trucking List__DataSet3,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SMMBUSRELTABLE,(n/a),0,0
BI,/_Master/PRD-OPS-26 Customer Vendor and Trucking List__DataSet3,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VIRTUALDATAAREALIST,(n/a),0,0
BI,/_Master/DS-PJ-24b Project Revenue And Expense Detail__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ECORESPRODUCT,(n/a),0,0
BI,/_Master/DS-PJ-24b Project Revenue And Expense Detail__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTABLE,(n/a),0,0
BI,/_Master/DS-PJ-24b Project Revenue And Expense Detail__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTRANS,(n/a),0,0
BI,/_Master/DS-PJ-24b Project Revenue And Expense Detail__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTRANS_PROJECT,(n/a),0,0
BI,CORP_IT_XX_DIMENSION,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,DBO,DIMENSIONCONSTRAINTNODE,(n/a),0,0
BI,CORP_IT_XX_DIMENSION,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,DBO,DIMENSIONCONSTRAINTNODECRITERIA,(n/a),0,0
BI,CORP_IT_XX_DIMENSION,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,DBO,DIMENSIONHIERARCHY,(n/a),0,0
BI,CORP_IT_XX_DIMENSION,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,DBO,DIMENSIONHIERARCHYLEVEL,(n/a),0,0
BI,/_Master/DS-PJ-24 Project Revenue And Expense Detail__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ECORESPRODUCT,(n/a),0,0
BI,/_Master/DS-PJ-24 Project Revenue And Expense Detail__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTABLE,(n/a),0,0
BI,/_Master/DS-PJ-24 Project Revenue And Expense Detail__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTRANS,(n/a),0,0
BI,/_Master/DS-PJ-24 Project Revenue And Expense Detail__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTRANS_PROJECT,(n/a),0,0
BI,/_Master/CORP-AP-15 Vendor Payment Information__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,/_Master/CORP-AP-15 Vendor Payment Information__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ExtCodeValueTable,(n/a),0,0
BI,/_Master/CORP-AP-15 Vendor Payment Information__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VendBankAccount,(n/a),0,0
BI,/_Master/CORP-AP-15 Vendor Payment Information__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTABLE,(n/a),0,0
BI,/_Master/CORP-AP-15 Vendor Payment Information__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VendTrans,(n/a),0,0
BI,/Report Parts/Admin Temp/PRD-FIN-XX PRD Summary Report - CAN Jan 17 v3__dsCompany,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DimAttributeCompanyInfo,(n/a),0,0
BI,/Drilling Services/III. Projects/DS-PJ-24b Project Revenue And Expense Detail__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ECORESPRODUCT,(n/a),0,0
BI,/Drilling Services/III. Projects/DS-PJ-24b Project Revenue And Expense Detail__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTABLE,(n/a),0,0
BI,/Drilling Services/III. Projects/DS-PJ-24b Project Revenue And Expense Detail__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTRANS,(n/a),0,0
BI,/Drilling Services/III. Projects/DS-PJ-24b Project Revenue And Expense Detail__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTRANS_PROJECT,(n/a),0,0
BI,/_Master/DS-INV-21 Minerals Production and Shipping Summary Report__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTDIM,(n/a),0,0
BI,/_Master/DS-INV-21 Minerals Production and Shipping Summary Report__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PRODTABLE,(n/a),0,0
BI,/_Master/DS-SA-10 Detailed Minerals Sales Order Report__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,WMSBILLOFLADING,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,BOM,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,BomVersion,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventDim,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventItemGroupItem,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventSum,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventTrans,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventTransferLine,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventTransferTable,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventTransOrigin,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ProdBOM,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ProdTable,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PurchLine,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PurchTable,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ReqItemTable,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SalesTable,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VendPackingSlipTrans,(n/a),0,0
BI,/_Master/DS-INV-19 Procurement Order Planning__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VendTable,(n/a),0,0
BI,/_Master/DS-FIN-06 Sales Order Tax Details__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CUSTINVOICEJOUR,(n/a),0,0
BI,/_Master/DS-FIN-06 Sales Order Tax Details__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LOGISTICSPOSTALADDRESS,(n/a),0,0
BI,/_Master/DS-FIN-06 Sales Order Tax Details__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SALESLINE,(n/a),0,0
BI,/_Master/DS-FIN-06 Sales Order Tax Details__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESEDIEXTENDEDDATA,(n/a),0,0
BI,/_Master/DS-FIN-06 Sales Order Tax Details__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,TAXTRANS,(n/a),0,0
BI,/_Master/DS-FIN-06 Sales Order Tax Details__SalesOrderID,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SALESLINE,(n/a),0,0
BI,/_Master/DS-FIN-06 Sales Order Tax Details__SalesOrderID,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,TAXTRANS,(n/a),0,0
BI,/_Master/DS-FIN-06 Sales Order Tax Details__Province,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LOGISTICSPOSTALADDRESS,(n/a),0,0
BI,/_Master/DS-FIN-06 Sales Order Tax Details__Province,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SALESLINE,(n/a),0,0
BI,/_Master/DS-PJ-27 Drilling Waste Commissions__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,COMMISSIONSALESREP,(n/a),0,0
BI,/_Master/DS-PJ-27 Drilling Waste Commissions__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CUSTTABLE,(n/a),0,0
BI,/_Master/DS-PJ-27 Drilling Waste Commissions__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CUSTTRANS,(n/a),0,0
BI,/_Master/DS-PJ-27 Drilling Waste Commissions__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,/_Master/DS-PJ-27 Drilling Waste Commissions__DataSet1,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,HCMWORKER,(n/a),0,0
BI,/Report Parts/Admin Temp/PRD-FIN-XX PRD Summary Report - CAN Jan 17 v3__dsMain,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIMATTRIBUTEOMCOSTCENTER,(n/a),0,0
BI,/Report Parts/Admin Temp/PRD-FIN-XX PRD Summary Report - CAN Jan 17 v3__dsMain,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIMATTRIBUTEOMDEPARTMENT,(n/a),0,0
BI,3-Accounts Receivable Consolidated-00_customer_map,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTable,(n/a),0,0
BI,3-Accounts Receivable Consolidated-00_customer_map,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,3-Accounts Receivable Consolidated-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustDispute,(n/a),0,0
BI,3-Accounts Receivable Consolidated-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTable,(n/a),0,0
BI,3-Accounts Receivable Consolidated-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTrans,(n/a),0,0
BI,3-Accounts Receivable Consolidated-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,3-Accounts Receivable Consolidated-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalEntry,(n/a),0,0
BI,3-Accounts Receivable Consolidated-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LedgerEntryJournal,(n/a),0,0
BI,3-Accounts Receivable Consolidated-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VirtualDataAreaList,(n/a),0,0
BI,PR_LOAD_AX_Customer_DSOWeeklySnapshot_With_Credits,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTrans,(n/a),0,0
BI,422-Midstream Operations Weekly Update-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustDispute,(n/a),0,0
BI,422-Midstream Operations Weekly Update-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTable,(n/a),0,0
BI,422-Midstream Operations Weekly Update-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTrans,(n/a),0,0
BI,422-Midstream Operations Weekly Update-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,422-Midstream Operations Weekly Update-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalEntry,(n/a),0,0
BI,422-Midstream Operations Weekly Update-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LedgerEntryJournal,(n/a),0,0
BI,422-Midstream Operations Weekly Update-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VirtualDataAreaList,(n/a),0,0
BI,685-Waste Services Accounts Receivable-00_customer_map,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTable,(n/a),0,0
BI,685-Waste Services Accounts Receivable-00_customer_map,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,685-Waste Services Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustDispute,(n/a),0,0
BI,685-Waste Services Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTable,(n/a),0,0
BI,685-Waste Services Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTrans,(n/a),0,0
BI,685-Waste Services Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,685-Waste Services Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalEntry,(n/a),0,0
BI,685-Waste Services Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LedgerEntryJournal,(n/a),0,0
BI,685-Waste Services Accounts Receivable-01_sql_invoices_vouchers,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VirtualDataAreaList,(n/a),0,0
